6,F,1996,2018005,522723,33,190
1,M,1985,2018007,522727,33,190
1,M,1998,2018005,522728,33,190
6,M,1999,2018004,530113,33,190
2,M,1992,2018006,530321,33,190
2,M,2001,2018004,530381,33,190
1,M,1996,2018005,532527,33,190
1,M,2001,2018004,532531,33,190
2,M,2002,2018004,532627,33,190
5,M,1988,2018007,610125,33,192
2,M,1976,2018009,610425,33,190
1,M,1995,2018005,610523,33,190
1,F,1992,2018006,610526,33,190
1,M,1995,2018005,620422,33,190
4,F,1993,2018006,620422,33,190
1,M,1989,2018006,622624,33,190
1,F,1997,2018005,622627,33,190
2,M,2005,2018003,412829,33,190
1,M,2003,2018004,339005,33,190
2,M,2003,2018004,339005,33,190
1,F,2003,2018004,330184,33,190
1,M,2002,2018004,362425,33,190
2,M,2002,2018004,339005,33,190
1,F,2002,2018004,372930,33,190
6,F,2002,2018004,330722,33,196
1,M,2001,2018004,532125,33,193
2,M,2001,2018004,522126,33,196
1,F,2001,2018004,362322,33,190
2,F,2001,2018004,330184,33,190
1,M,2000,2018004,362324,33,192
2,M,2000,2018004,513723,33,192
1,F,2000,2018004,330124,33,190
1,F,2000,2018004,412727,33,190
1,M,1999,2018004,339005,33,190
1,M,1998,2018005,362330,33,190
1,M,1998,2018005,522130,33,190
1,F,1998,2018005,342422,33,190
4,F,1998,2018005,622726,33,190
5,M,1997,2018005,342201,33,190
1,M,1997,2018005,330184,33,190
1,M,1997,2018005,362331,33,190
1,F,1997,2018005,412823,33,190
1,F,1997,2018005,360312,33,190
2,F,1997,2018005,452226,33,190
1,M,1996,2018005,622427,33,190
1,M,1996,2018005,330184,33,190
1,M,1996,2018005,412722,33,190
4,M,1996,2018005,372928,33,190
6,M,1996,2018005,522122,33,190
1,M,1995,2018005,362329,33,190
1,M,1995,2018005,362330,33,190
1,M,1995,2018005,452225,33,190
2,M,1995,2018005,362202,33,190
1,F,1995,2018005,622102,33,190
1,M,1994,2018005,341223,33,190
2,M,1994,2018005,330124,33,190
1,F,1994,2018005,332522,33,190
1,M,1993,2018006,413026,33,190
4,F,1993,2018006,622429,33,190
1,M,1992,2018006,362323,33,190
4,M,1992,2018006,341224,33,190
5,M,1992,2018006,412725,33,191
1,M,1991,2018006,532130,33,190
6,M,1991,2018006,362321,33,196
1,M,1991,2018006,621225,33,190
1,M,1991,2018006,412726,33,190
1,M,1990,2018006,412723,33,193
1,M,1989,2018006,341227,33,190
1,F,1989,2018006,622429,33,190
1,F,1989,2018006,412722,33,195
1,M,1988,2018007,412723,33,190
6,M,1988,2018007,522124,33,190
1,F,1988,2018007,362525,33,190
1,F,1988,2018007,412726,33,190
2,F,1988,2018007,412721,33,190
1,M,1987,2018007,412722,33,190
4,M,1986,2018007,330124,33,190
1,F,1986,2018007,412728,33,190
1,M,1985,2018007,412723,33,190
1,M,1985,2018007,622429,33,190
2,M,1985,2018007,412827,33,190
1,M,1983,2018008,420623,33,190
1,F,1983,2018008,362330,33,190
1,F,1982,2018008,513022,33,190
1,F,1979,2018008,412929,33,190
1,F,1978,2018009,433029,33,190
1,M,1977,2018009,522528,33,190
1,M,1977,2018009,342201,33,198
1,M,1977,2018009,412925,33,190
6,M,1977,2018009,412723,33,190
1,M,1976,2018009,452229,33,190
1,F,1976,2018009,520202,33,190
1,F,1976,2018009,342130,33,190
1,M,1975,2018009,422432,33,190
4,M,1974,2018009,239004,33,190
1,F,1973,2018010,330823,33,190
1,M,1972,2018010,330124,33,190
1,M,1972,2018010,452327,33,190
1,M,1972,2018010,412902,33,190
1,M,1972,2018010,412322,33,190
1,M,1972,2018010,420619,33,190
1,F,1972,2018010,532101,33,190
1,M,1970,2018010,342825,33,190
2,F,1968,2018011,342524,33,190
2,M,1965,2018011,372822,33,190
1,M,1964,2018011,232321,33,190
1,M,1963,2018012,612127,33,190
1,F,1963,2018012,413028,33,190
1,M,1960,2018012,612425,33,190
1,F,1958,2018013,652423,33,195
6,F,1950,2018014,360311,33,190
1,F,1991,2018006,130185,33,190
2,M,1991,2018006,152223,33,190
1,F,1997,2018005,220102,33,190
1,M,1998,2018005,220381,33,190
1,F,1992,2018006,222406,33,190
2,F,1991,2018006,230231,33,190
1,M,1988,2018007,230621,33,190
1,M,1995,2018005,230710,33,190
1,M,1975,2018009,230903,33,190
2,M,1998,2018005,320681,33,190
1,M,1979,2018008,320922,33,190
1,F,1991,2018006,321283,33,190
1,F,2005,2018003,330104,33,190
1,M,1999,2018004,330104,33,190
1,M,2000,2018004,330105,33,190
1,M,1991,2018006,330105,33,190
1,M,2001,2018004,330108,33,190
1,M,2007,2018003,330122,33,190
1,M,2002,2018004,330122,33,190
1,M,1999,2018004,330122,33,190
1,F,1998,2018005,330122,33,190
5,F,1976,2018009,330122,33,195
1,M,1968,2018011,330122,33,194
2,F,2002,2018004,330127,33,190
1,M,2001,2018004,330127,33,190
1,F,2001,2018004,330127,33,190
1,F,1957,2018013,330127,33,190
4,F,2003,2018004,330182,33,190
1,M,1999,2018004,330182,33,190
1,M,1991,2018006,330182,33,190
1,M,1977,2018009,330182,33,190
1,M,1977,2018009,330182,33,190
1,M,2003,2018004,330183,33,190
2,F,2003,2018004,330183,33,190
1,M,2002,2018004,330183,33,190
1,M,2001,2018004,330183,33,190
1,M,1997,2018005,330183,33,190
1,F,1995,2018005,330183,33,190
1,M,1992,2018006,330183,33,190
1,F,1984,2018007,330183,33,190
2,M,2003,2018004,330185,33,190
1,M,1996,2018005,330226,33,190
1,M,2000,2018004,330324,33,190
1,F,1998,2018005,330324,33,190
1,F,1975,2018009,330324,33,190
1,F,2003,2018004,330328,33,190
1,F,1991,2018006,330381,33,190
2,M,1995,2018005,330481,33,190
1,M,1990,2018006,330482,33,190
1,M,1995,2018005,330624,33,192
1,M,1995,2018005,330683,33,190
1,F,1995,2018005,330683,33,190
1,M,1996,2018005,330824,33,190
1,M,1999,2018004,330825,33,190
6,M,2003,2018004,330881,33,190
1,M,1996,2018005,330881,33,190
1,F,1997,2018005,331003,33,190
2,M,1999,2018004,331004,33,197
1,M,1983,2018008,331081,33,190
2,M,1998,2018005,331082,33,190
2,M,1997,2018005,331082,33,190
1,M,2001,2018004,340323,33,190
1,M,1996,2018005,340603,33,190
1,M,1993,2018006,340825,33,190
1,F,1989,2018006,340826,33,190
1,F,1995,2018005,340827,33,190
1,F,1991,2018006,341204,33,190
2,F,2002,2018004,341221,33,190
1,M,1997,2018005,341221,33,190
2,F,1996,2018005,341221,33,190
1,M,1994,2018005,341221,33,190
1,M,1989,2018006,341221,33,190
6,M,1987,2018007,341221,33,190
4,M,2002,2018004,341225,33,190
1,F,1999,2018004,341225,33,193
2,M,1995,2018005,341226,33,190
1,F,1997,2018005,342224,33,190
2,F,1994,2018005,341622,33,190
1,F,1993,2018006,341622,33,190
1,M,2006,2018003,350103,33,190
1,F,2003,2018004,350111,33,190
1,M,1998,2018005,360123,33,190
2,M,1991,2018006,360222,33,190
1,M,1985,2018007,360421,33,190
1,M,2001,2018004,360428,33,190
1,F,1979,2018008,360602,33,190
1,F,1988,2018007,360721,33,190
1,M,1999,2018004,360781,33,190
2,M,2002,2018004,361027,33,190
6,M,1990,2018006,370481,33,190
1,F,1994,2018005,370830,33,190
2,F,2002,2018004,370982,33,190
1,F,1976,2018009,371324,33,190
1,M,1994,2018005,410324,33,190
1,M,1986,2018007,410421,33,190
1,F,2001,2018004,410727,33,190
1,M,1996,2018005,410728,33,190
1,F,1974,2018009,410928,33,190
1,M,1994,2018005,411024,33,194
1,M,2001,2018004,411082,33,190
1,M,1971,2018010,411123,33,190
1,M,1996,2018005,411282,33,190
1,M,2002,2018004,411322,33,190
1,M,1988,2018007,411322,33,190
1,F,1982,2018008,411322,33,190
1,M,1999,2018004,411323,33,190
1,M,2004,2018003,411324,33,190
1,M,1999,2018004,411325,33,190
1,F,1997,2018005,411325,33,190
1,M,1991,2018006,411325,33,190
2,F,2001,2018004,411328,33,190
2,M,1996,2018005,411329,33,190
1,M,1990,2018006,411381,33,190
1,M,1987,2018007,411403,33,190
1,M,2004,2018003,411421,33,190
1,M,1999,2018004,411522,33,190
1,M,1993,2018006,411524,33,190
1,F,1991,2018006,411524,33,190
1,M,1988,2018007,411524,33,190
1,M,1980,2018008,420103,33,190
1,M,1994,2018005,420222,33,190
1,F,1980,2018008,420821,33,190
1,F,1991,2018006,421024,33,190
1,M,1988,2018007,421121,33,190
6,F,1993,2018006,421124,33,190
1,F,1993,2018006,421127,33,190
1,F,1995,2018005,421381,33,190
1,M,1996,2018005,422801,33,190
1,M,1996,2018005,422801,33,190
1,M,1993,2018006,422822,33,190
1,F,1983,2018008,429006,33,190
6,F,2000,2018004,431121,33,190
1,M,1994,2018005,431223,33,190
1,F,1997,2018005,431224,33,190
1,M,1985,2018007,431226,33,190
2,F,1980,2018008,433124,33,190
1,F,1987,2018007,433130,33,190
1,M,1998,2018005,445281,33,190
1,F,2002,2018004,450327,33,190
1,M,2002,2018004,500240,33,190
1,M,1987,2018007,510521,33,190
5,M,2001,2018004,510726,33,190
1,M,1990,2018006,510802,33,190
2,M,1999,2018004,511527,33,195
5,M,1993,2018006,511602,33,190
1,F,2000,2018004,511923,33,190
1,F,2001,2018004,513434,33,190
1,M,2000,2018004,513436,33,190
1,F,2000,2018004,513436,33,190
2,M,1997,2018005,520203,33,196
1,F,1979,2018008,520203,33,190
5,F,2000,2018004,520221,33,190
1,F,1995,2018005,520221,33,190
1,F,2001,2018004,522427,33,190
4,M,1994,2018005,522427,33,190
2,M,1993,2018006,522427,33,190
5,M,1980,2018008,522427,33,190
1,M,1975,2018009,522625,33,190
1,M,1999,2018004,522628,33,190
1,F,1991,2018006,522628,33,190
1,M,2000,2018004,522731,33,190
2,M,1999,2018004,530322,33,190
1,M,1998,2018005,530621,33,190
1,M,1999,2018004,530627,33,194
2,F,1999,2018004,532301,33,190
2,F,2001,2018004,532527,33,190
1,F,1976,2018009,532527,33,190
1,M,1972,2018010,532527,33,190
1,M,1993,2018006,532627,33,190
1,F,1996,2018005,610124,33,190
2,M,1989,2018006,620521,33,190
2,M,2001,2018004,620524,33,190
1,M,1995,2018005,620525,33,190
1,M,1996,2018005,622624,33,190
1,M,2001,2018004,622627,33,190
1,F,1994,2018005,622627,33,190
1,M,1992,2018006,622921,33,190
1,M,1994,2018005,650108,33,190
1,M,2005,2018003,330184,33,190
1,M,2005,2018003,370911,33,190
2,F,2005,2018003,330184,33,190
1,F,2003,2018004,330184,33,190
2,M,2002,2018004,362326,33,190
1,M,2002,2018004,330124,33,190
1,M,2002,2018004,339005,33,190
1,M,2002,2018004,412728,33,190
1,M,2002,2018004,412702,33,190
1,M,2002,2018004,330184,33,190
2,F,2002,2018004,339005,33,190
1,F,2002,2018004,330184,33,190
1,F,2002,2018004,362424,33,190
5,F,2002,2018004,532124,33,193
1,M,2001,2018004,339005,33,190
2,M,2001,2018004,412825,33,190
2,F,2001,2018004,362329,33,190
1,M,1999,2018004,532124,33,192
5,M,1999,2018004,362228,33,190
2,M,1999,2018004,412326,33,190
2,M,1999,2018004,342201,33,190
2,M,1999,2018004,412827,33,190
1,M,1998,2018005,339005,33,196
1,M,1998,2018005,532101,33,190
1,F,1998,2018005,520202,33,190
1,M,1997,2018005,622722,33,190
1,M,1997,2018005,412702,33,190
1,M,1997,2018005,232332,33,190
1,M,1997,2018005,532129,33,190
1,M,1997,2018005,412702,33,190
1,F,1997,2018005,452229,33,190
1,M,1996,2018005,412702,33,190
1,M,1995,2018005,532122,33,190
1,M,1995,2018005,412721,33,190
1,M,1995,2018005,500239,33,190
1,M,1995,2018005,362322,33,190
5,M,1995,2018005,412825,33,190
1,F,1995,2018005,413026,33,190
1,F,1995,2018005,339005,33,190
1,F,1995,2018005,412829,33,190
1,F,1995,2018005,412723,33,190
1,M,1994,2018005,622421,33,190
1,M,1994,2018005,533001,33,190
1,M,1994,2018005,372922,33,190
1,F,1994,2018005,422129,33,190
1,F,1994,2018005,341227,33,190
1,F,1994,2018005,342422,33,190
1,F,1994,2018005,412702,33,190
1,M,1993,2018006,362229,33,190
1,M,1993,2018006,362322,33,190
1,M,1993,2018006,362228,33,190
1,M,1993,2018006,332501,33,190
1,M,1993,2018006,362524,33,190
1,F,1992,2018006,362329,33,190
1,F,1992,2018006,413026,33,190
6,M,1991,2018006,362321,33,196
4,F,1991,2018006,142702,33,190
5,F,1991,2018006,622726,33,190
1,M,1990,2018006,362228,33,190
1,M,1990,2018006,522126,33,190
1,M,1990,2018006,339005,33,190
1,M,1990,2018006,412702,33,190
1,M,1990,2018006,362330,33,190
1,F,1990,2018006,342201,33,190
1,M,1989,2018006,332522,33,190
1,F,1989,2018006,413026,33,193
1,F,1989,2018006,320882,33,190
1,M,1988,2018007,330184,33,190
1,M,1988,2018007,420621,33,194
1,M,1988,2018007,412721,33,190
1,M,1988,2018007,412728,33,190
1,M,1988,2018007,362330,33,190
1,F,1987,2018007,342401,33,195
1,M,1986,2018007,452227,33,190
1,F,1986,2018007,362330,33,190
6,M,1983,2018008,332526,33,190
2,M,1982,2018008,512527,33,190
1,F,1982,2018008,522528,33,190
1,F,1981,2018008,342125,33,190
1,M,1980,2018008,342901,33,190
1,M,1980,2018008,362132,33,190
1,M,1979,2018008,532224,33,190
1,M,1979,2018008,412822,33,192
5,F,1979,2018008,362228,33,190
1,M,1978,2018009,433023,33,190
2,M,1977,2018009,422426,33,190
2,M,1977,2018009,360621,33,190
1,F,1977,2018009,512922,33,190
2,F,1976,2018009,413024,33,190
1,M,1975,2018009,412822,33,190
1,M,1974,2018009,412722,33,190
1,F,1974,2018009,413027,33,190
1,M,1973,2018010,362323,33,190
1,F,1973,2018010,513022,33,190
1,F,1973,2018010,432622,33,190
1,F,1973,2018010,511023,33,190
2,F,1972,2018010,362525,33,190
1,F,1971,2018010,342122,33,190
1,M,1970,2018010,320823,33,190
4,M,1969,2018010,433023,33,190
2,M,1969,2018010,342423,33,190
1,M,1968,2018011,330121,33,190
1,F,1968,2018011,622701,33,190
1,F,1968,2018011,413027,33,190
1,M,1967,2018011,412323,33,190
1,M,1966,2018011,412728,33,190
1,M,1965,2018011,512223,33,190
1,M,1965,2018011,330224,33,190
1,F,1965,2018011,532201,33,190
1,M,1957,2018013,422425,33,190
2,F,1955,2018013,330126,33,190
2,F,1933,2018018,330124,33,190
1,F,1995,2018005,130105,33,190
1,M,1988,2018007,130323,33,190
1,M,1979,2018008,130323,33,190
1,M,2002,2018004,130429,33,196
1,F,1991,2018006,130930,33,190
1,F,1996,2018005,131122,33,190
1,F,1996,2018005,140824,33,190
1,F,1996,2018005,210521,33,190
1,M,1991,2018006,220283,33,190
5,F,1994,2018005,230103,33,190
1,M,1996,2018005,231002,33,190
1,M,1993,2018006,320125,33,190
1,M,1994,2018005,320322,33,190
1,F,1991,2018006,320322,33,190
1,M,1982,2018008,320324,33,190
6,M,1984,2018007,320382,33,190
1,F,1996,2018005,320721,33,190
1,M,1982,2018008,320724,33,190
1,F,1997,2018005,320902,33,190
1,M,2002,2018004,330105,33,190
1,F,1999,2018004,330105,33,190
1,M,2003,2018004,330106,33,190
1,M,1991,2018006,330106,33,190
1,M,2008,2018003,330108,33,190
1,M,2004,2018003,330108,33,190
1,F,2005,2018003,330110,33,190
1,F,2002,2018004,330122,33,190
2,M,1998,2018005,330122,33,190
1,M,2001,2018004,330127,33,190
2,F,1999,2018004,330127,33,190
2,F,1997,2018005,330127,33,190
5,F,1987,2018007,330182,33,190
1,M,2002,2018004,330183,33,190
1,M,2001,2018004,330183,33,190
2,F,2001,2018004,330183,33,190
2,M,2000,2018004,330183,33,190
2,M,2005,2018003,330185,33,190
2,M,2005,2018003,330185,33,190
1,M,2002,2018004,330327,33,190
1,M,1994,2018005,330327,33,190
1,M,2000,2018004,330382,33,190
1,M,1995,2018005,330523,33,190
1,F,2002,2018004,330624,33,190
1,M,1996,2018005,330682,33,190
1,F,1999,2018004,330683,33,190
1,M,2003,2018004,330727,33,190
2,F,1996,2018005,330824,33,190
6,M,1994,2018005,330825,33,190
5,F,1998,2018005,331081,33,196
1,M,1985,2018007,331081,33,191
1,F,1996,2018005,340123,33,190
1,M,1993,2018006,340322,33,190
1,F,1990,2018006,340421,33,190
1,M,1971,2018010,340421,33,190
1,M,1996,2018005,340621,33,190
1,M,1996,2018005,340621,33,190
1,M,1993,2018006,340621,33,190
4,F,1997,2018005,340824,33,190
1,F,1984,2018007,340825,33,190
1,F,1994,2018005,341022,33,190
2,M,2000,2018004,341202,33,190
2,F,1983,2018008,341202,33,190
2,M,1996,2018005,341204,33,190
1,F,1991,2018006,341221,33,190
1,M,1983,2018008,341221,33,190
1,F,1995,2018005,341222,33,190
1,M,2002,2018004,341225,33,190
4,M,1994,2018005,341225,33,190
1,M,1993,2018006,341225,33,190
1,M,2004,2018003,341282,33,190
2,F,1993,2018006,342224,33,190
1,M,2000,2018004,341621,33,190
1,F,2000,2018004,341621,33,190
1,M,2005,2018003,341623,33,190
1,F,1996,2018005,341623,33,190
1,M,1999,2018004,350303,33,190
1,M,1997,2018005,350702,33,190
1,M,1995,2018005,350825,33,190
1,F,2003,2018004,360121,33,190
2,M,1998,2018005,360222,33,190
4,M,1999,2018004,360281,33,190
1,F,1974,2018009,360421,33,190
1,F,1996,2018005,360423,33,190
1,F,1987,2018007,360428,33,190
2,M,1986,2018007,360428,33,193
1,M,1993,2018006,360622,33,190
2,M,1999,2018004,360721,33,190
1,M,1991,2018006,360735,33,190
2,M,1990,2018006,360781,33,190
1,M,2005,2018003,361121,33,196
1,F,1991,2018006,370406,33,190
1,F,1999,2018004,371324,33,190
2,M,2006,2018003,371329,33,190
1,F,1997,2018005,410222,33,190
1,M,1991,2018006,410223,33,190
1,M,1977,2018009,410223,33,190
1,F,2002,2018004,410324,33,190
1,M,1986,2018007,410421,33,190
1,M,1991,2018006,410423,33,190
1,F,1988,2018007,410482,33,190
2,F,2001,2018004,410621,33,190
1,F,1992,2018006,410725,33,190
1,F,1989,2018006,410728,33,196
1,M,1992,2018006,411024,33,190
1,M,1969,2018010,411024,33,190
1,M,1965,2018011,411122,33,190
2,M,1998,2018005,411222,33,190
1,F,1999,2018004,411322,33,190
1,M,1989,2018006,411323,33,190
1,M,1992,2018006,411324,33,190
1,M,1982,2018008,411325,33,190
1,F,1982,2018008,411325,33,190
1,F,1991,2018006,411327,33,190
1,F,2003,2018004,411381,33,190
2,M,2002,2018004,411381,33,190
1,F,1990,2018006,411381,33,190
1,M,1989,2018006,411403,33,190
1,M,2000,2018004,411422,33,190
1,M,2002,2018004,411423,33,190
1,F,1988,2018007,411425,33,190
1,M,1992,2018006,411521,33,190
1,M,2005,2018003,411524,33,190
1,F,1999,2018004,411524,33,190
1,M,1996,2018005,411524,33,190
1,M,1994,2018005,411526,33,190
4,M,1990,2018006,411627,33,190
1,M,1997,2018005,411628,33,190
6,M,1996,2018005,420222,33,190
1,M,1969,2018010,420222,33,190
6,M,1983,2018008,421023,33,195
1,F,2006,2018003,421024,33,190
2,M,1999,2018004,421127,33,190
5,M,1996,2018005,421127,33,190
6,M,1995,2018005,421182,33,190
1,M,1989,2018006,421182,33,190
1,F,1987,2018007,421182,33,190
1,F,1986,2018007,421182,33,190
1,M,1999,2018004,422801,33,190
1,M,1998,2018005,422801,33,190
1,F,1973,2018010,422822,33,190
2,M,2001,2018004,422827,33,190
1,M,1996,2018005,429006,33,190
6,M,1983,2018008,430181,33,190
1,F,2001,2018004,430281,33,190
5,M,2003,2018004,430426,33,190
1,M,1999,2018004,430523,33,195
1,M,1990,2018006,430703,33,190
1,F,1995,2018005,430721,33,190
1,M,2004,2018003,430981,33,190
1,F,1999,2018004,431081,33,190
6,M,1994,2018005,431121,33,190
1,M,1992,2018006,431225,33,190
1,F,1997,2018005,433123,33,190
1,M,1988,2018007,433130,33,190
1,M,1995,2018005,441881,33,190
1,M,2002,2018004,500230,33,190
1,F,1996,2018005,500230,33,190
1,M,1994,2018005,500230,33,190
1,F,2006,2018003,500231,33,190
1,F,2001,2018004,500233,33,190
2,M,1998,2018005,500233,33,190
5,F,1996,2018005,500233,33,194
1,M,2004,2018003,500243,33,190
4,F,1994,2018005,500381,33,190
1,F,1986,2018007,510521,33,190
1,F,1974,2018009,511124,33,190
1,M,1987,2018007,511322,33,190
2,M,1997,2018005,511525,33,190
1,M,1996,2018005,511527,33,190
2,M,1999,2018004,513429,33,191
1,M,2001,2018004,513432,33,190
2,F,1992,2018006,513432,33,191
1,M,2003,2018004,513435,33,190
1,M,1987,2018007,520121,33,190
1,F,1999,2018004,520181,33,190
2,M,2002,2018004,520221,33,190
1,M,1996,2018005,522229,33,190
5,M,1998,2018005,522401,33,190
1,F,2000,2018004,522428,33,190
2,F,2000,2018004,522428,33,196
1,M,1981,2018008,522625,33,190
1,F,2002,2018004,522627,33,190
6,F,1993,2018006,522627,33,190
1,F,1975,2018009,522631,33,190
1,M,2004,2018003,522726,33,190
2,F,2003,2018004,522730,33,191
2,M,1997,2018005,522731,33,196
1,M,2003,2018004,530324,33,194
1,F,1983,2018008,530325,33,190
1,M,1972,2018010,530325,33,199
1,M,2001,2018004,530326,33,190
1,M,1998,2018005,530328,33,190
4,M,2001,2018004,532527,33,190
1,M,1994,2018005,532623,33,190
1,M,1994,2018005,532627,33,190
1,F,1987,2018007,532627,33,193
1,M,1997,2018005,610124,33,190
1,F,1990,2018006,610630,33,190
1,M,1994,2018005,622624,33,190
6,M,1999,2018004,622627,33,190
1,M,1991,2018006,622627,33,190
1,F,1988,2018007,622627,33,190
2,M,2005,2018003,330181,33,190
1,M,2004,2018003,342422,33,191
2,M,2004,2018003,452201,33,190
1,F,2004,2018003,330184,33,190
