1,M,1990,2018006,230105
4,M,1996,2018005,230828
1,M,1987,2018007,232721
2,M,1991,2018006,320324
1,M,1988,2018007,320324
2,M,1999,2018004,320723
1,M,1999,2018004,320925
1,M,1995,2018005,321283
1,M,1990,2018006,330108
1,M,1991,2018006,330122
1,M,1990,2018006,330122
2,M,1995,2018005,330127
2,M,2005,2018003,330182
1,M,2003,2018004,330182
1,M,1992,2018006,330183
1,M,1997,2018005,330304
1,M,1999,2018004,330424
1,M,1997,2018005,330482
1,M,1994,2018005,330681
5,M,1991,2018006,330681
1,M,2001,2018004,330683
4,M,1991,2018006,330727
2,M,1996,2018005,330782
1,M,1994,2018005,330802
6,M,1996,2018005,330825
1,M,1985,2018007,330825
6,M,1983,2018008,340321
2,M,1999,2018004,340322
1,M,1988,2018007,340322
1,M,1996,2018005,340406
1,M,1996,2018005,340823
1,M,1988,2018007,341202
1,M,2000,2018004,341221
1,M,1998,2018005,341221
1,M,1998,2018005,341221
1,M,1989,2018006,341221
2,M,2003,2018004,341225
1,M,1993,2018006,341225
1,M,2001,2018004,341302
2,M,1997,2018005,342224
1,M,2003,2018004,341602
1,M,1994,2018005,341621
1,M,1999,2018004,341623
1,M,2002,2018004,350603
1,M,1996,2018005,350722
1,M,1992,2018006,360121
1,M,1989,2018006,360124
2,M,2000,2018004,360424
2,M,2000,2018004,360424
2,M,2001,2018004,360428
1,M,2000,2018004,360428
1,M,1994,2018005,370481
1,M,1989,2018006,370831
1,M,1993,2018006,371324
2,M,1997,2018005,371522
2,M,1990,2018006,410425
1,M,1988,2018007,410425
1,M,1986,2018007,410727
6,M,1987,2018007,411329
2,M,1999,2018004,411330
1,M,1997,2018005,411330
1,M,1987,2018007,411425
1,M,1991,2018006,411521
1,M,1995,2018005,411524
1,M,1991,2018006,411524
1,M,1987,2018007,411524
4,M,1992,2018006,411526
2,M,1997,2018005,411527
1,M,2004,2018003,411528
4,M,1995,2018005,420624
1,M,1997,2018005,421083
2,M,2002,2018004,421181
1,M,1985,2018007,421182
1,M,1984,2018007,422827
1,M,1999,2018004,430482
1,M,1990,2018006,430521
1,M,1990,2018006,430522
4,M,1993,2018006,430524
1,M,1996,2018005,430921
1,M,1997,2018005,433123
2,M,1995,2018005,500233
1,M,1998,2018005,500235
1,M,1989,2018006,510722
1,M,1974,2018009,510722
1,M,1980,2018008,510922
1,M,2001,2018004,511526
1,M,1997,2018005,520203
1,M,1990,2018006,522222
2,M,1989,2018006,522424
4,M,1979,2018008,522730
2,M,2002,2018004,522732
1,M,1993,2018006,532522
1,M,1994,2018005,610322
2,M,1990,2018006,610431
2,M,1997,2018005,610527
5,M,2001,2018004,622627
1,M,1987,2018007,622627
1,M,1985,2018007,622627
1,M,1989,2018006,622629
1,M,1993,2018006,650101
2,M,2004,2018003,330181
1,M,2002,2018004,362334
4,M,2002,2018004,341281
1,M,2001,2018004,362321
1,M,2001,2018004,342625
2,M,2001,2018004,372930
6,M,2001,2018004,412724
1,M,2000,2018004,622827
2,M,1999,2018004,513022
1,M,1999,2018004,612501
2,M,1999,2018004,362425
1,M,1998,2018005,362202
2,M,1998,2018005,532101
2,M,1998,2018005,372330
6,M,1998,2018005,362330
1,M,1997,2018005,339005
1,M,1997,2018005,362531
1,M,1996,2018005,342401
1,M,1996,2018005,362532
4,M,1996,2018005,342501
1,M,1996,2018005,342523
5,M,1996,2018005,412725
1,M,1995,2018005,420983
5,M,1995,2018005,440582
1,M,1994,2018005,412326
1,M,1993,2018006,412726
1,M,1993,2018006,142422
1,M,1992,2018006,362532
4,M,1992,2018006,412726
1,M,1991,2018006,412326
4,M,1991,2018006,412825
1,M,1991,2018006,620202
1,M,1991,2018006,342423
6,M,1991,2018006,412828
1,M,1988,2018007,413026
1,M,1988,2018007,352201
6,M,1988,2018007,342626
1,M,1988,2018007,330722
1,M,1988,2018007,362421
1,M,1986,2018007,352202
1,M,1986,2018007,342225
1,M,1984,2018007,342401
1,M,1984,2018007,412322
1,M,1983,2018008,362323
1,M,1978,2018009,342127
1,M,1978,2018009,532124
1,M,1978,2018009,342622
1,M,1976,2018009,412702
1,M,1972,2018010,512927
1,M,1971,2018010,432622
6,M,1970,2018010,362501
2,M,1970,2018010,413027
4,M,1965,2018011,239004
1,M,1964,2018011,132902
1,M,1955,2018013,342422
1,M,1988,2018007,130434
1,M,1993,2018006,130825
1,M,1983,2018008,140603
5,M,1992,2018006,210422
1,M,1991,2018006,211382
1,M,1981,2018008,220283
1,M,1991,2018006,230206
1,M,1987,2018007,321322
1,M,2002,2018004,330102
2,M,1986,2018007,330102
1,M,2003,2018004,330104
1,M,1982,2018008,330106
1,M,2003,2018004,330110
1,M,2002,2018004,330122
2,M,2001,2018004,330122
1,M,2000,2018004,330122
2,M,2003,2018004,330127
2,M,2003,2018004,330182
1,M,1996,2018005,330182
1,M,2001,2018004,330183
2,M,2000,2018004,330183
1,M,1992,2018006,330183
1,M,1997,2018005,330282
2,M,2003,2018004,330324
1,M,1999,2018004,330521
1,M,2002,2018004,330902
1,M,1996,2018005,331023
1,M,1994,2018005,331023
1,M,1987,2018007,331082
1,M,1983,2018008,340111
1,M,1992,2018006,340221
1,M,1997,2018005,340621
2,M,1997,2018005,340803
1,M,2003,2018004,341021
1,M,1985,2018007,341021
1,M,1972,2018010,341024
4,M,1995,2018005,341125
1,M,1991,2018006,341221
1,M,1983,2018008,341221
1,M,1989,2018006,341222
1,M,2005,2018003,341225
1,M,1996,2018005,341225
1,M,1998,2018005,341226
2,M,2004,2018003,341324
2,M,2003,2018004,350302
1,M,1988,2018007,350521
5,M,1999,2018004,350783
1,M,2000,2018004,350902
1,M,1975,2018009,360428
1,M,1998,2018005,360622
1,M,1996,2018005,361024
2,M,1996,2018005,370405
2,M,2004,2018003,370881
2,M,1999,2018004,370983
2,M,1998,2018005,410222
2,M,1997,2018005,410222
1,M,1991,2018006,411323
2,M,2004,2018003,411327
1,M,1997,2018005,411329
1,M,1996,2018005,411481
1,M,2002,2018004,411524
2,M,2003,2018004,411525
1,M,1991,2018006,411527
1,M,1997,2018005,411528
1,M,1996,2018005,420901
1,M,1992,2018006,420982
2,M,1995,2018005,421022
1,M,1985,2018007,421126
1,M,2000,2018004,421182
1,M,1997,2018005,430482
1,M,1994,2018005,431121
1,M,1989,2018006,431129
1,M,2000,2018004,431223
